ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
459290606780222306,2021-08,522982.0,108.0
6061850657256270336,2021-08,330010.0,114.0
5714540197488862003,2021-08,228969.0,119.0
4679462479444735708,2021-08,150675.0,154.0
4723919748432185874,2021-08,411562.0,139.0
4018182555897034052,2021-08,34248.0,110.0
4850936440093751199,2021-08,65493.0,121.0
5897410907783139228,2021-08,182867.0,140.0
5761480994209806499,2021-08,234617.0,146.0
5893903674205161232,2021-08,242473.0,108.0
1182975716201409626,2021-08,281330.0,115.0
819552547620904652,2021-08,374461.0,123.0
1366416810235233769,2021-08,224656.0,111.0
1661240395903230676,2021-08,73250.0,106.0
8041261093764417881,2021-08,775042.0,114.0
761746217261797478,2021-08,98365.0,138.0
7120090169052575663,2021-08,52904.0,113.0
5735794880899687600,2021-08,469284.0,167.0
5757271354816214865,2021-08,222261.0,124.0
2808145376905474927,2021-08,404913.0,127.0
3279417303675586812,2021-08,21200.0,0.0
5481711897502154955,2021-08,55378.0,122.0
2083323809219952960,2021-08,268733.0,123.0
8596605705893456305,2021-08,20104.0,131.0
2451708306555441014,2021-08,76005.0,97.0
4342146186255136598,2021-08,173151.0,120.0
7779268298304613772,2021-08,261607.0,143.0
3480297543931395935,2021-08,205801.0,133.0
8185063234515056194,2021-08,83219.0,106.0
8939476669690489534,2021-08,405230.0,166.0
4831939798545673038,2021-08,112722.0,155.0
3822753345985951756,2021-08,56027.0,135.0
5794903898038236832,2021-08,387534.0,149.0
5409960473983330744,2021-08,237683.0,128.0
5611787644735474299,2021-08,320839.0,150.0
4045739494965095560,2021-08,250306.0,136.0
7628167057144760589,2021-08,305924.0,142.0
6030285068945261052,2021-08,152032.0,100.0
8828303152301461681,2021-08,50484.0,100.0
2929243640075785940,2021-08,449627.0,124.0
3248432590399829766,2021-08,252904.0,140.0
7613717984547031729,2021-08,515643.0,131.0
8570963260597299378,2021-08,830766.0,158.0
1953058402621337677,2021-08,64409.0,117.0
8911073840712901131,2021-08,99769.0,94.0
9156666134024889730,2021-08,137373.0,133.0
1033361676287635885,2021-08,114678.0,127.0
2397171153213063761,2021-08,177376.0,101.0
3156852928909455203,2021-08,377782.0,131.0
1507697130807703164,2021-08,143514.0,106.0
5799279645678609726,2021-08,325213.0,172.0
8512214463586144353,2021-08,506128.0,114.0
8213533889694327948,2021-08,96418.0,151.0
2535803443850893368,2021-08,560289.0,133.0
7770458886439606839,2021-08,132969.0,157.0
1156053485989336481,2021-08,812218.0,136.0
7215093571368368138,2021-08,383512.0,122.0
1711114950158155307,2021-08,192289.0,95.0
6242636379248496392,2021-08,257410.0,145.0
274692171162531764,2021-08,472530.0,109.0
3228830386980584958,2021-08,68486.0,140.0
1454789421854453615,2021-08,234692.0,125.0
6545052034269841737,2021-08,420094.0,123.0
7457803471605010846,2021-08,413105.0,109.0
8716163053080758848,2021-08,186336.0,133.0
8107542605807471599,2021-08,315882.0,129.0
5176940320835464459,2021-08,282123.0,130.0
5303720405946805990,2021-08,315228.0,118.0
2347028805684088098,2021-08,47256.0,137.0
3118152790263512426,2021-08,124759.0,103.0
968400235888951633,2021-08,253562.0,133.0
3888528635045328222,2021-08,164476.0,124.0
6118873739225005756,2021-08,337162.0,121.0
3931892303497206092,2021-08,115480.0,114.0
8529899700094903171,2021-08,419864.0,133.0
5786895437851445408,2021-08,255597.0,143.0
1616952665234409442,2021-08,292296.0,118.0
8173830874846355280,2021-08,635892.0,136.0
7236776406341522879,2021-08,223409.0,124.0
3382624494518753363,2021-08,88619.0,123.0
1003144834589372198,2021-08,458823.0,113.0
4043546053926060305,2021-08,113871.0,100.0
2335982750277990437,2021-08,519575.0,136.0
7485107528960607346,2021-08,343163.0,130.0
465309249432033993,2021-08,324549.0,111.0
4995679129936981612,2021-08,52215.0,153.0
3137879241768961145,2021-08,293712.0,136.0
8090492548102964782,2021-08,507969.0,133.0
5055200744384119654,2021-08,156546.0,110.0
660382477567765256,2021-08,19218.0,136.0
4166581859919473627,2021-08,373458.0,148.0
864510931144626280,2021-08,88108.0,107.0
4235078665660987689,2021-08,462281.0,159.0
187117706370645370,2021-08,225548.0,108.0
7930925883736021864,2021-08,269333.0,139.0
8004521604421988528,2021-08,89746.0,109.0
1276604410881911401,2021-08,1445648.0,94.0
1958660709350677213,2021-08,174267.0,129.0
9052787288251876909,2021-08,246120.0,157.0
1002362614649347438,2021-08,344194.0,103.0
3093415403379897112,2021-08,453698.0,114.0
3536431875244944563,2021-08,812880.0,122.0
2493688222671282470,2021-08,182840.0,122.0
5263285038415073073,2021-08,24381.0,102.0
7436628409157313756,2021-08,74849.0,128.0
4071158585850879204,2021-08,348717.0,126.0
2634859679238614382,2021-08,255369.0,139.0
8505870778358741102,2021-08,174949.0,125.0
3997247264680905799,2021-08,74813.0,149.0
510795635145114083,2021-08,412536.0,102.0
6546850858912852316,2021-08,43715.0,138.0
2768068015169423097,2021-08,506556.0,126.0
7949169060790541229,2021-08,130691.0,131.0
6964108750473070287,2021-08,339747.0,120.0
3218226066162129945,2021-08,297952.0,107.0
4527499691197377217,2021-08,186414.0,140.0
4532469127306079736,2021-08,204012.0,117.0
1129657311668961746,2021-08,566314.0,130.0
3977861004707764824,2021-08,200013.0,138.0
8480109508191086169,2021-08,367944.0,122.0
6795467882769787169,2021-08,161693.0,182.0
2191990606593345695,2021-08,304005.0,135.0
6759864637454708017,2021-08,91559.0,138.0
5440313607363845188,2021-08,421372.0,117.0
5304536516981778801,2021-08,650570.0,133.0
665854826624598350,2021-08,171997.0,139.0
4935929591787890253,2021-08,815728.0,157.0
670573866376512619,2021-08,411481.0,128.0
3668905663669864663,2021-08,103793.0,159.0
4862285428951244424,2021-08,1026740.0,128.0
5528372913947954503,2021-08,223636.0,132.0
1118514612547157551,2021-08,633470.0,101.0
2903869860445366876,2021-08,487858.0,145.0
410843023337872279,2021-08,233532.0,112.0
3281617395243454427,2021-08,136224.0,112.0
2128970218770090704,2021-08,430661.0,103.0
2307201111381758912,2021-08,136005.0,92.0
3408536439470975134,2021-08,579871.0,127.0
2106875407768047316,2021-08,536224.0,120.0
7067471043900250355,2021-08,91783.0,99.0
6535356415509860671,2021-08,126743.0,122.0
4095739077267179172,2021-08,197284.0,135.0
180672270337706285,2021-08,134891.0,106.0
1977574645216036803,2021-08,155761.0,123.0
7707459425750676368,2021-08,94781.0,144.0
226405871752897670,2021-08,152525.0,127.0
5503073374822479037,2021-08,365031.0,118.0
3161361581909316305,2021-08,436703.0,99.0
652740132671309295,2021-08,341948.0,109.0
5503391736465275980,2021-08,287683.0,134.0
8895896724713458749,2021-08,301582.0,168.0
9184785003280841216,2021-08,163882.0,108.0
1210783884008131648,2021-08,212059.0,103.0
345447888460137901,2021-08,126871.0,119.0
6368582840625614207,2021-08,623897.0,121.0
1044568737046072781,2021-08,201763.0,121.0
5864443060004179363,2021-08,55895.0,104.0
2214132103234633622,2021-08,628147.0,73.0
5369576709077493659,2021-08,609646.0,156.0
3634047863995720708,2021-08,203166.0,140.0
792560389712312178,2021-08,217567.0,120.0
4717717003637613480,2021-08,768167.0,107.0
1104269683367198574,2021-08,177947.0,125.0
7870373680211625064,2021-08,26726.0,107.0
7038761645302069945,2021-08,446502.0,125.0
5888474320320735000,2021-08,335025.0,99.0
4414438591613884911,2021-08,397263.0,128.0
4950871361132426979,2021-08,41770.0,0.0
6462952350255736003,2021-08,32169.0,102.0
4061297388883391410,2021-08,81641.0,122.0
5522764880180045081,2021-08,140691.0,107.0
8609211777002937758,2021-08,447798.0,135.0
2694466161223698243,2021-08,31196.0,120.0
8350724667410677464,2021-08,902468.0,127.0
1088521227159442264,2021-08,228609.0,105.0
7895753719321668294,2021-08,83674.0,143.0
4641659186059167709,2021-08,153163.0,142.0
2819054834565698513,2021-08,40888.0,138.0
3591324331706630867,2021-08,918418.0,113.0
2493305884832539159,2021-08,294714.0,140.0
4972567100282306577,2021-08,650584.0,124.0
940214356651040716,2021-08,105362.0,89.0
6349142675790687765,2021-08,132402.0,150.0
6352592240901579272,2021-08,336093.0,122.0
4858887739802767402,2021-08,929302.0,157.0
503021894071666233,2021-08,322134.0,93.0
4465150716052427320,2021-08,239853.0,94.0
2645324649046215594,2021-08,330436.0,114.0
5042877476420217533,2021-08,320215.0,117.0
8400764778654490278,2021-08,183183.0,144.0
3285246914299291124,2021-08,181702.0,123.0
4170463992215954403,2021-08,258706.0,113.0
1536087798470875922,2021-08,80384.0,142.0
4675067298171588603,2021-08,48350.0,141.0
2346482557594782345,2021-08,438789.0,137.0
5058298901476893676,2021-08,473286.0,145.0
6217788509719675691,2021-08,308425.0,154.0
4795152981525833467,2021-08,480971.0,138.0
4785355632922927313,2021-08,568428.0,128.0
7268895973869107930,2021-08,142287.0,154.0
7710364735942975505,2021-08,219912.0,137.0
3095408468798675621,2021-08,34249.0,142.0
7177785309735471560,2021-08,366689.0,134.0
8510653215962746781,2021-08,217821.0,129.0
5358243820364010940,2021-08,369543.0,94.0
6927178425683104769,2021-08,304447.0,142.0
1269153452773908541,2021-08,547226.0,123.0
2006188298374001315,2021-08,300859.0,97.0
7325545718770538459,2021-08,292830.0,134.0
8464809590757561185,2021-08,221698.0,141.0
8748106677402909629,2021-08,227076.0,144.0
312543480920432545,2021-08,137174.0,93.0
1059336566956767188,2021-08,116140.0,150.0
6186737197674630993,2021-08,436304.0,143.0
5606267905834401873,2021-08,710267.0,126.0
1097345589386012260,2021-08,398935.0,120.0
2763141362035716801,2021-08,183186.0,93.0
3022528659032597047,2021-08,184991.0,111.0
8015571584405428572,2021-08,135047.0,114.0
6721448955097663572,2021-08,436427.0,140.0
3960251564708868781,2021-08,830240.0,139.0
2022367282554149730,2021-08,285141.0,107.0
2466177460692220853,2021-08,265938.0,119.0
7397206777205091443,2021-08,70484.0,119.0
5613825020130267729,2021-08,123668.0,97.0
5726178124659661019,2021-08,449781.0,131.0
835441927760881602,2021-08,98478.0,122.0
1329553496073467331,2021-08,320994.0,124.0
5860276371789140450,2021-08,429088.0,120.0
5810778736737569699,2021-08,889274.0,164.0
7468724002190465812,2021-08,259350.0,108.0
2455576782104041698,2021-08,65353.0,126.0
4863405965754103821,2021-08,295421.0,113.0
2983174282784691273,2021-08,466263.0,141.0
6969348581033924947,2021-08,72704.0,147.0
8603678028264007695,2021-08,220586.0,125.0
1088268935649917461,2021-08,125960.0,139.0
1717812527056208209,2021-08,110787.0,103.0
682352428813668634,2021-08,194845.0,127.0
6643358471662528195,2021-08,179401.0,129.0
1343530446996409207,2021-08,308554.0,112.0
3750579377644235511,2021-08,321705.0,121.0
3832944730982767714,2021-08,142183.0,140.0
6448580780254847411,2021-08,326224.0,120.0
4853303856126909724,2021-08,443671.0,127.0
7712263029835111826,2021-08,147570.0,110.0
8901696535927078963,2021-08,387635.0,157.0
3095686599956852697,2021-08,218140.0,180.0
5880041582322293710,2021-08,840653.0,106.0
8918635099296971351,2021-08,422398.0,143.0
7347715771145302549,2021-08,395432.0,123.0
8196449005061156808,2021-08,71846.0,122.0
7910340581026492945,2021-08,145721.0,120.0
4588313530969303734,2021-08,502092.0,125.0
8229446069655666941,2021-08,978865.0,142.0
1299146298565441811,2021-08,139627.0,123.0
2119292203323657032,2021-08,331388.0,91.0
4740535838297269949,2021-08,111730.0,152.0
8198518259946944874,2021-08,205160.0,157.0
4327694790333781288,2021-08,208975.0,142.0
324916756972236008,2021-08,57318.0,112.0
1788369195969129749,2021-08,436118.0,173.0
6284433051333854194,2021-08,366634.0,111.0
472772897496154354,2021-08,582475.0,133.0
5108407319813072955,2021-08,187842.0,112.0
1253437108265925705,2021-08,152718.0,105.0
2209806355660046187,2021-08,357330.0,117.0
1767360303789815418,2021-08,763339.0,121.0
8080988579391900405,2021-08,43734.0,142.0
8348574220426911086,2021-08,813962.0,119.0
6547872039250784411,2021-08,33086.0,119.0
1543875954928694094,2021-08,481254.0,146.0
8576047157867370630,2021-08,265010.0,136.0
3357976326879346012,2021-08,257117.0,138.0
903093877129717133,2021-08,338418.0,123.0
8536980239903840341,2021-08,645550.0,119.0
5875663709136533612,2021-08,7636.0,125.0
6238903426443761049,2021-08,95376.0,120.0
3660744270380078352,2021-08,176606.0,113.0
2377020220794016532,2021-08,1098731.0,89.0
8287608084245946173,2021-08,335860.0,140.0
6950439982480713649,2021-08,15095.0,149.0
5067621068959932809,2021-08,54197.0,146.0
8195468623809753777,2021-08,158361.0,156.0
3632378524835692731,2021-08,310194.0,133.0
4980232475645447238,2021-08,337252.0,130.0
3829967475074118757,2021-08,725633.0,153.0
2371917341091102894,2021-08,198639.0,110.0
3571198145319411787,2021-08,445692.0,119.0
8503092146854371576,2021-08,305322.0,124.0
1036256411320325774,2021-08,968472.0,87.0
8123515208041701633,2021-08,348185.0,86.0
5958664040344043635,2021-08,459656.0,117.0
8785648114090695180,2021-08,561328.0,130.0
7595945751692012281,2021-08,148875.0,123.0
7041489327620930099,2021-08,537630.0,125.0
7787306805605072964,2021-08,197454.0,138.0
6885171468891031140,2021-08,386494.0,113.0
1357573192598249600,2021-08,260829.0,120.0
2032592272238235730,2021-08,298735.0,98.0
4210463673385510745,2021-08,438067.0,112.0
3204108603682323936,2021-08,380361.0,105.0
9127318190908282126,2021-08,362364.0,111.0
4817816966382229074,2021-08,143231.0,130.0
7451017400765373278,2021-08,463222.0,115.0
4524147234488547993,2021-08,206628.0,134.0
191536915328669008,2021-08,60985.0,121.0
3025708129948185495,2021-08,670023.0,129.0
5856610998569876318,2021-08,88734.0,165.0
2467590416042313927,2021-08,111504.0,113.0
6055129522348042687,2021-08,759995.0,110.0
8548612698724688238,2021-08,95252.0,150.0
7395696797140470088,2021-08,308411.0,150.0
4724876423989598202,2021-08,416631.0,148.0
6662531979151878793,2021-08,226054.0,150.0
2380458252615213706,2021-08,474058.0,105.0
6784879562354696650,2021-08,337157.0,162.0
8535586342375301953,2021-08,47474.0,122.0
3263212305228307743,2021-08,321793.0,94.0
5999145415800242177,2021-08,44456.0,117.0
6012031176108922616,2021-08,241332.0,87.0
3279078057358159966,2021-08,323222.0,142.0
3807130563335796378,2021-08,324706.0,124.0
121658372387044248,2021-08,371551.0,113.0
4614484019183480654,2021-08,111852.0,122.0
5753677550753111444,2021-08,553135.0,112.0
1683619849073499603,2021-08,133498.0,142.0
2530707686830644666,2021-08,170225.0,122.0
7085295800541340563,2021-08,131932.0,108.0
7367321179169390502,2021-08,169765.0,124.0
5635781225931111684,2021-08,79224.0,117.0
4537268360654655629,2021-08,139683.0,133.0
4993499380140734678,2021-08,291573.0,145.0
6394935036014530592,2021-08,556920.0,117.0
717981637594591016,2021-08,226981.0,129.0
5048392903148444335,2021-08,254609.0,120.0
6521201759558790083,2021-08,289503.0,117.0
5162636608292907782,2021-08,410480.0,126.0
8909740532547211288,2021-08,247407.0,124.0
411246418132008456,2021-08,4941.0,91.0
86110062990790869,2021-08,83845.0,116.0
8162017568751362437,2021-08,141053.0,118.0
314309872114206760,2021-08,595420.0,92.0
3631603567749349715,2021-08,258200.0,127.0
93982185886107798,2021-08,638015.0,149.0
8487807876567995441,2021-08,375470.0,169.0
3355881107559250653,2021-08,229593.0,116.0
7492389223353246125,2021-08,276052.0,113.0
1078687383992817574,2021-08,204505.0,154.0
5383359512938607117,2021-08,1042395.0,131.0
8724731934863284019,2021-08,287842.0,130.0
7269781193318890653,2021-08,309975.0,143.0
4769364850030443969,2021-08,232354.0,134.0
7686361238195690925,2021-08,263230.0,142.0
2092588065958607289,2021-08,50070.0,151.0
5726884001073147293,2021-08,194702.0,114.0
7398738404146260251,2021-08,165172.0,122.0
7182085930008391174,2021-08,349053.0,108.0
1611146298923153842,2021-08,491108.0,110.0
1553628056929342565,2021-08,157754.0,123.0
4432551314797496562,2021-08,178379.0,125.0
8385636129786687263,2021-08,222732.0,156.0
1874387298050692165,2021-08,266853.0,129.0
4850722092974676955,2021-08,51618.0,140.0
4334472256949955221,2021-08,613297.0,132.0
5306165689101138983,2021-08,208470.0,120.0
3140918607946425426,2021-08,439371.0,118.0
3382609338395832683,2021-08,315354.0,136.0
9108733472015251498,2021-08,127970.0,111.0
7963861799566207637,2021-08,874491.0,156.0
3183208564139585182,2021-08,216648.0,114.0
963687627963462983,2021-08,455683.0,158.0
4530631557358349711,2021-08,361879.0,115.0
4489904752023469353,2021-08,74400.0,133.0
8248484932270772248,2021-08,36860.0,131.0
2333404192508932057,2021-08,197874.0,106.0
8784237149961904,2021-08,103248.0,119.0
7992317448197179816,2021-08,374931.0,155.0
6276792736652545216,2021-08,377500.0,137.0
6204723742351094322,2021-08,381450.0,99.0
705648002974742140,2021-08,790494.0,105.0
798425422240919854,2021-08,277436.0,126.0
5432443358006556295,2021-08,293883.0,113.0
4395946187332973749,2021-08,529213.0,144.0
5752688018135006198,2021-08,342871.0,118.0
6633838062940819075,2021-08,347101.0,135.0
2598475569074240783,2021-08,169596.0,146.0
7750874287225529604,2021-08,348688.0,135.0
4635578010631860111,2021-08,628131.0,99.0
4820852183212661131,2021-08,263064.0,98.0
5078307295214858596,2021-08,153102.0,133.0
8559143756893267192,2021-08,355076.0,142.0
3511416927745338332,2021-08,184769.0,117.0
5607900901204647807,2021-08,331316.0,109.0
7664272163315705419,2021-08,205057.0,112.0
2088532321693492263,2021-08,473690.0,116.0
6858769421191999702,2021-08,551343.0,154.0
1692423451726508456,2021-08,279345.0,123.0
8255085612985072878,2021-08,193791.0,137.0
7176848230239877915,2021-08,105626.0,149.0
5855956854975734380,2021-08,268312.0,150.0
1998941557906036376,2021-08,143503.0,142.0
7816319470107777265,2021-08,102565.0,135.0
295375823203017296,2021-08,279986.0,111.0
6828316696355015040,2021-08,256798.0,112.0
8252215766413781202,2021-08,278640.0,105.0
3970610368027129821,2021-08,125960.0,113.0
7141263195360679278,2021-08,853173.0,124.0
2003221759676247813,2021-08,571020.0,110.0
2735662700719640627,2021-08,495855.0,121.0
4052557282157719526,2021-08,57868.0,123.0
3258345688897172820,2021-08,174370.0,142.0
7462607259426026440,2021-08,69705.0,114.0
4556737702757145073,2021-08,199481.0,127.0
6926309382371178621,2021-08,148254.0,129.0
8961924617442201922,2021-08,115984.0,117.0
8552039412779393821,2021-08,233808.0,126.0
622073912578471754,2021-08,379491.0,119.0
1613152204777372951,2021-08,314736.0,103.0
6164364689409425900,2021-08,329096.0,124.0
6091519986999196884,2021-08,223462.0,171.0
8374461419511631785,2021-08,291912.0,128.0
3421433989501830226,2021-08,199032.0,105.0
3713742318997880410,2021-08,312965.0,119.0
1368430815953333691,2021-08,148336.0,116.0
4183921942053157552,2021-08,231953.0,110.0
2900002014851776114,2021-08,196696.0,83.0
1778014915038250584,2021-08,139417.0,113.0
1420529738304793615,2021-08,346297.0,114.0
7818340804682162328,2021-08,425673.0,116.0
4661684997487171886,2021-08,60709.0,162.0
851897122328714307,2021-08,507350.0,118.0
257162352336759783,2021-08,344816.0,119.0
5371387005775513675,2021-08,445727.0,123.0
662944582644865942,2021-08,156816.0,137.0
1696462947583294958,2021-08,241283.0,162.0
6817075905797098547,2021-08,371906.0,152.0
2201150681962815877,2021-08,478202.0,121.0
7637066986811047950,2021-08,207635.0,130.0
4571290108043699959,2021-08,65781.0,137.0
5562543665139612149,2021-08,263623.0,119.0
2814790209436551216,2021-08,191530.0,115.0
8646472172649019955,2021-08,109958.0,136.0
4919908458022265747,2021-08,94745.0,141.0
8049805689946244047,2021-08,364274.0,140.0
1292049196559782171,2021-08,195692.0,130.0
7810985951121711480,2021-08,241021.0,111.0
6098833389547425063,2021-08,72469.0,139.0
8376902089871279815,2021-08,174393.0,148.0
8013668117699219722,2021-08,425343.0,135.0
6471448246085839373,2021-08,219516.0,131.0
1308019675417057675,2021-08,238479.0,126.0
1235244772550233980,2021-08,192737.0,107.0
5477900120643078645,2021-08,272240.0,109.0
6796564304742670823,2021-08,30906.0,0.0
3538481420098344176,2021-08,127829.0,120.0
7444686668183702737,2021-08,487023.0,135.0
3192341047315717823,2021-08,504392.0,104.0
2179772649873197365,2021-08,662495.0,144.0
7442192566700924647,2021-08,367419.0,130.0
6134696632487351445,2021-08,355506.0,121.0
8874257794774679816,2021-08,433350.0,165.0
2382123267535341265,2021-08,341662.0,105.0
3275327267689584006,2021-08,76891.0,129.0
6216982347344525048,2021-08,380703.0,116.0
2780030912070252968,2021-08,118152.0,107.0
8245393384938410770,2021-08,305540.0,129.0
7920896580423665241,2021-08,192599.0,132.0
1430896989654626045,2021-08,71638.0,140.0
9099218788416728596,2021-08,48805.0,167.0
5795100045494475994,2021-08,508138.0,127.0
8915958534285799867,2021-08,1155289.0,169.0
7403979270048469991,2021-08,345959.0,142.0
7590999900861381526,2021-08,258560.0,145.0
8843432852270832388,2021-08,292224.0,132.0
5029701292539093910,2021-08,341319.0,117.0
2290083177086946553,2021-08,195720.0,125.0
1414132620714431952,2021-08,193829.0,86.0
3036967290595689189,2021-08,336507.0,161.0
2870813069335519467,2021-08,129230.0,129.0
7751080728852739823,2021-08,195868.0,139.0
4762256864594914240,2021-08,98102.0,127.0
3386019519917828299,2021-08,346433.0,140.0
6532139198609901627,2021-08,42552.0,122.0
8067924767167570288,2021-08,328611.0,149.0
1945147145527703963,2021-08,196690.0,125.0
3333870869270823799,2021-08,357921.0,143.0
2250817603281429928,2021-08,195975.0,112.0
9038299527164672091,2021-08,66376.0,127.0
8715120689636420963,2021-08,520597.0,130.0
984915269987074754,2021-08,26856.0,146.0
2012477868296377155,2021-08,136169.0,130.0
6100972975033180377,2021-08,417283.0,120.0
8511588642284189303,2021-08,24020.0,126.0
7206599058451025691,2021-08,198769.0,124.0
4392369075438855735,2021-08,384278.0,134.0
3447213159487287154,2021-08,78855.0,121.0
1579681122696922043,2021-08,118634.0,126.0
2687720147676132707,2021-08,312160.0,124.0
683445437387317282,2021-08,138835.0,119.0
3903290047715748290,2021-08,159657.0,117.0
7970976988071755401,2021-08,207527.0,150.0
8083157716178259762,2021-08,110753.0,137.0
8343941262792249232,2021-08,719027.0,119.0
5225029212547588718,2021-08,292856.0,123.0
170089315547146305,2021-08,479252.0,106.0
3724562776372632620,2021-08,149561.0,123.0
1000372849175668062,2021-08,245490.0,113.0
5200455618694210402,2021-08,578040.0,95.0
2619109825960703851,2021-08,272530.0,119.0
6337915293429442229,2021-08,442059.0,127.0
1951407691087813358,2021-08,288855.0,126.0
7471183491728700531,2021-08,267958.0,118.0
7330131219998265639,2021-08,450916.0,123.0
5465001651966355821,2021-08,539654.0,116.0
5883155883105348987,2021-08,155688.0,145.0
4090195792518021727,2021-08,174785.0,113.0
18719614953021044,2021-08,398976.0,98.0
1533755281771668509,2021-08,568548.0,133.0
837142477962609471,2021-08,177117.0,124.0
6456490958004500912,2021-08,466015.0,111.0
5460280878923715699,2021-08,147572.0,141.0
1757249986361236700,2021-08,150747.0,120.0
6909701795322574613,2021-08,48287.0,125.0
1115703227712697214,2021-08,762258.0,98.0
107343823625119033,2021-08,145734.0,86.0
4956614249204803652,2021-08,585840.0,114.0
4008627434689715639,2021-08,187802.0,128.0
2772135008486239291,2021-08,7223.0,111.0
5558533999208199371,2021-08,304213.0,144.0
4130617254899676131,2021-08,81698.0,120.0
3543162424793477785,2021-08,378375.0,139.0
4512887927067894301,2021-08,221034.0,139.0
1044946691507317745,2021-08,180794.0,122.0
7031913170099381454,2021-08,465420.0,109.0
2407532237672094312,2021-08,129223.0,102.0
5687511145009775604,2021-08,335077.0,124.0
696014079855281037,2021-08,310035.0,118.0
1708019696828098378,2021-08,5690.0,146.0
9206030810342980458,2021-08,175291.0,101.0
2778852475840838977,2021-08,518820.0,166.0
1106971614386004604,2021-08,358467.0,98.0
3045840317107313913,2021-08,172904.0,97.0
6754039979151386401,2021-08,352234.0,130.0
8004409125524742779,2021-08,278507.0,113.0
1741049493106216406,2021-08,126371.0,101.0
4335865859049992260,2021-08,220376.0,146.0
8623308321032624474,2021-08,556052.0,96.0
3516294920850464913,2021-08,142986.0,122.0
1052398277967427422,2021-08,203118.0,123.0
1334091158016312155,2021-08,369145.0,83.0
6486277549325701534,2021-08,337664.0,135.0
1423952977138155129,2021-08,112517.0,119.0
1956406515279457110,2021-08,396162.0,119.0
7142043104834932013,2021-08,35982.0,84.0
2785178201607654410,2021-08,4427.0,108.0
3472934456083131714,2021-08,266585.0,106.0
5487870288449327165,2021-08,369422.0,145.0
6528158819463595826,2021-08,317964.0,145.0
8163895533020293251,2021-08,133457.0,112.0
4660230701075746534,2021-08,277209.0,106.0
6842075380768862290,2021-08,156548.0,130.0
7911162482760986289,2021-08,143309.0,140.0
8729164666041467296,2021-08,204792.0,141.0
521351744568531135,2021-08,258630.0,96.0
1166653268490470189,2021-08,56699.0,126.0
7076661330300123587,2021-08,283523.0,100.0
531805620371082364,2021-08,340816.0,90.0
4165983075385227812,2021-08,90446.0,126.0
665505091521986356,2021-08,77919.0,126.0
1687017009357941608,2021-08,828771.0,123.0
2773493808492482979,2021-08,110275.0,151.0
4662079815415471798,2021-08,150346.0,136.0
5574997762710520717,2021-08,216658.0,130.0
1207306324957395736,2021-08,174159.0,124.0
3915426102465954493,2021-08,195874.0,114.0
1093053069479288753,2021-08,269170.0,134.0
4569866309119931805,2021-08,46167.0,137.0
4351694415353093046,2021-08,352497.0,115.0
5255460548789019114,2021-08,167714.0,118.0
8826489829259520138,2021-08,130960.0,147.0
3592461881055047578,2021-08,687733.0,133.0
6987942592445950913,2021-08,499953.0,146.0
1467843186411742274,2021-08,953229.0,117.0
39547025441582855,2021-08,754704.0,113.0
873223039957991123,2021-08,295732.0,126.0
7671566034617837932,2021-08,182719.0,127.0
5689766561863956319,2021-08,192360.0,164.0
7260748352873493818,2021-08,444266.0,138.0
4284129442855564250,2021-08,407980.0,123.0
1069093308328204542,2021-08,617538.0,100.0
326257359176916767,2021-08,358131.0,140.0
6615694774618628402,2021-08,131459.0,141.0
7524505197759784814,2021-08,223145.0,149.0
6598561842700412652,2021-08,87475.0,123.0
69766362497027920,2021-08,443884.0,119.0
6865071386683133124,2021-08,436349.0,118.0
6020593949794792044,2021-08,414322.0,143.0
1698828605814171242,2021-08,301154.0,120.0
8707474618041058293,2021-08,50639.0,122.0
6731795019313479942,2021-08,628753.0,138.0
6941381638534728190,2021-08,93223.0,135.0
5854364934896993687,2021-08,369588.0,162.0
2678966409665050034,2021-08,384174.0,128.0
8706851346184249504,2021-08,480259.0,128.0
988707525807573448,2021-08,279160.0,135.0
8736788139020105764,2021-08,381029.0,127.0
7061868716439556791,2021-08,109313.0,142.0
4677213860368191144,2021-08,92237.0,119.0
8463871205935856285,2021-08,253723.0,133.0
7944852965555666513,2021-08,317179.0,155.0
3361278050140871809,2021-08,222921.0,104.0
5373371196946859811,2021-08,292282.0,145.0
2386535178006664233,2021-08,3738.0,0.0
2308217045093677129,2021-08,109893.0,110.0
4831988987853936627,2021-08,262580.0,160.0
8292458529987016717,2021-08,425924.0,140.0
2805743565496207618,2021-08,752072.0,128.0
6968106554514688300,2021-08,274475.0,129.0
8994944800097997361,2021-08,58950.0,149.0
4874157215501489741,2021-08,759082.0,119.0
6636325081217917184,2021-08,82089.0,119.0
5540361570968095722,2021-08,229321.0,126.0
7848910047105468475,2021-08,155815.0,131.0
8449503736717242889,2021-08,22840.0,0.0
7708030042671632236,2021-08,248559.0,97.0
8859064595603380512,2021-08,204710.0,122.0
5082813456193598086,2021-08,295258.0,127.0
6704528044328834201,2021-08,210508.0,102.0
2499050168966442376,2021-08,37315.0,0.0
7138126049219817285,2021-08,839524.0,119.0
9142266044170177362,2021-08,465962.0,107.0
2508429106201166689,2021-08,82329.0,111.0
7719481195372677540,2021-08,564898.0,135.0
8398000036517692656,2021-08,189316.0,127.0
1285245417998627607,2021-08,53855.0,130.0
