ID_CLIENTE,SAFRA_REF,DATA_EMISSAO_DOCUMENTO,DATA_VENCIMENTO,VALOR_A_PAGAR,TAXA
6968106554514688300,2021-10,2021-10-11,2021-10-27,91872.8,6.99
6968106554514688300,2021-10,2021-10-11,2021-10-27,80135.23,6.99
51762959302415533,2021-09,2021-09-28,2021-10-27,44337.0,5.99
1611146298923153842,2021-09,2021-09-28,2021-10-20,17470.04,4.99
1611146298923153842,2021-09,2021-09-29,2021-10-21,14053.27,4.99
1611146298923153842,2021-10,2021-10-01,2021-10-25,11664.8,4.99
1611146298923153842,2021-10,2021-10-04,2021-10-26,17497.21,4.99
8185063234515056194,2021-09,2021-09-28,2021-10-14,142133.76,4.99
8185063234515056194,2021-09,2021-09-28,2021-10-14,140233.6,4.99
8185063234515056194,2021-10,2021-10-03,2021-10-19,90025.1,4.99
8185063234515056194,2021-10,2021-10-11,2021-10-27,128969.7,4.99
1414132620714431952,2021-09,2021-09-28,2021-11-12,22384.0,5.99
465309249432033993,2021-09,2021-09-28,2021-10-27,47619.77,8.99
465309249432033993,2021-09,2021-09-29,2021-10-25,28622.78,8.99
465309249432033993,2021-10,2021-10-10,2021-11-08,74761.43,8.99
2423599281313969582,2021-09,2021-09-28,2021-10-14,33895.12,4.99
2762573180349093009,2021-09,2021-09-28,2021-10-27,201784.0,4.99
7637066986811047950,2021-09,2021-09-28,2021-10-22,143166.46,5.99
7637066986811047950,2021-10,2021-10-03,2021-10-26,136845.46,5.99
7637066986811047950,2021-10,2021-10-10,2021-11-03,138050.61,5.99
7637066986811047950,2021-10,2021-10-12,2021-11-03,69836.18,5.99
7637066986811047950,2021-10,2021-10-14,2021-11-08,156545.11,5.99
4444330375740387073,2021-09,2021-09-28,2021-10-14,275720.0,4.99
4444330375740387073,2021-10,2021-10-13,2021-10-29,292190.0,4.99
4444330375740387073,2021-10,2021-10-13,2021-10-29,296980.0,4.99
2763141362035716801,2021-09,2021-09-28,2021-10-14,21180.95,5.99
2763141362035716801,2021-09,2021-09-30,2021-10-18,21180.95,5.99
4569866309119931805,2021-09,2021-09-28,2021-10-14,2493.61,4.99
4569866309119931805,2021-10,2021-10-05,2021-11-05,999.0,4.99
4569866309119931805,2021-10,2021-10-09,2021-10-26,92050.45,4.99
4569866309119931805,2021-10,2021-10-11,2021-10-27,124887.8,4.99
1507697130807703164,2021-09,2021-09-28,2021-10-14,129537.0,6.99
665854826624598350,2021-09,2021-09-28,2021-10-28,260962.65,5.99
665854826624598350,2021-10,2021-10-06,2021-11-05,186837.0,5.99
665854826624598350,2021-10,2021-10-10,2021-11-09,185997.0,5.99
7692330898726665144,2021-09,2021-09-28,2021-10-14,69064.95,8.99
7692330898726665144,2021-09,2021-09-29,2021-10-15,29802.15,8.99
7692330898726665144,2021-10,2021-10-05,2021-10-21,45746.0,8.99
7692330898726665144,2021-10,2021-10-05,2021-10-21,22144.55,8.99
7692330898726665144,2021-10,2021-10-12,2021-10-28,62117.8,8.99
1717812527056208209,2021-09,2021-09-28,2021-11-01,47042.0,5.99
1717812527056208209,2021-10,2021-10-12,2021-12-01,50201.0,5.99
2535803443850893368,2021-09,2021-09-28,2021-10-18,1246.5,11.99
2535803443850893368,2021-10,2021-10-01,2021-10-19,59858.55,11.99
2535803443850893368,2021-10,2021-10-10,2021-10-28,54935.87,11.99
2535803443850893368,2021-10,2021-10-14,2021-11-01,62811.11,11.99
6681781879793693802,2021-09,2021-09-28,2021-10-14,85697.05,5.99
6681781879793693802,2021-10,2021-10-05,2021-10-21,72530.55,5.99
4210463673385510745,2021-09,2021-09-28,2021-10-18,197034.78,11.99
4210463673385510745,2021-10,2021-10-07,2021-10-25,187989.54,11.99
4210463673385510745,2021-10,2021-10-10,2021-10-28,197383.92,11.99
1951407691087813358,2021-09,2021-09-28,2021-10-14,54950.0,5.99
1951407691087813358,2021-09,2021-09-30,2021-10-18,105506.0,5.99
1951407691087813358,2021-10,2021-10-05,2021-11-05,899.0,5.99
7451017400765373278,2021-09,2021-09-28,2021-10-14,67756.48,11.99
7451017400765373278,2021-10,2021-10-06,2021-10-22,22255.7,11.99
6795467882769787169,2021-09,2021-09-29,2021-10-26,49693.23,5.99
6795467882769787169,2021-10,2021-10-01,2021-10-27,72852.17,5.99
6795467882769787169,2021-10,2021-10-15,2021-11-10,106327.28,5.99
2347028805684088098,2021-09,2021-09-29,2021-10-19,74250.88,6.99
2347028805684088098,2021-09,2021-09-30,2021-10-20,21973.13,6.99
2347028805684088098,2021-10,2021-10-04,2021-10-25,66012.61,6.99
2347028805684088098,2021-10,2021-10-07,2021-10-27,65867.39,6.99
2900002014851776114,2021-09,2021-09-29,2021-10-15,18124.98,4.99
2900002014851776114,2021-10,2021-10-07,2021-10-25,18194.7,4.99
2900002014851776114,2021-10,2021-10-07,2021-10-25,18494.7,4.99
2900002014851776114,2021-10,2021-10-11,2021-11-03,9635.75,4.99
1698828605814171242,2021-09,2021-09-29,2021-10-15,118095.18,5.99
1698828605814171242,2021-10,2021-10-01,2021-10-25,125802.16,5.99
1698828605814171242,2021-10,2021-10-04,2021-10-20,118761.24,5.99
1698828605814171242,2021-10,2021-10-06,2021-10-28,119801.78,5.99
5893903674205161232,2021-09,2021-09-29,2021-10-15,88499.85,8.99
4862285428951244424,2021-09,2021-09-29,2021-10-15,59500.0,4.99
4862285428951244424,2021-09,2021-09-30,2021-10-18,59500.0,4.99
4862285428951244424,2021-09,2021-09-30,2021-10-18,21150.0,4.99
4862285428951244424,2021-10,2021-10-04,2021-10-20,42850.0,4.99
4862285428951244424,2021-10,2021-10-04,2021-10-20,21425.0,4.99
4862285428951244424,2021-10,2021-10-06,2021-10-22,42850.0,4.99
4862285428951244424,2021-10,2021-10-07,2021-10-25,60270.0,4.99
5606267905834401873,2021-09,2021-09-29,2021-10-15,30457.25,11.99
5606267905834401873,2021-09,2021-09-29,2021-10-15,59914.5,11.99
5606267905834401873,2021-10,2021-10-14,2021-11-01,62195.4,11.99
4982042089827666585,2021-09,2021-09-29,2021-10-29,296916.0,11.99
8854680481766219396,2021-09,2021-09-29,2021-11-04,55872.0,4.99
8854680481766219396,2021-10,2021-10-10,2021-11-16,74496.0,4.99
8854680481766219396,2021-10,2021-10-14,2021-11-19,40079.0,4.99
6204723742351094322,2021-09,2021-09-29,2021-10-26,177562.44,4.99
6204723742351094322,2021-10,2021-10-10,2021-11-03,51834.17,4.99
6204723742351094322,2021-10,2021-10-15,2021-11-08,46762.59,4.99
3713742318997880410,2021-09,2021-09-29,2021-10-26,115060.53,5.99
3713742318997880410,2021-10,2021-10-11,2021-11-01,22857.33,5.99
3713742318997880410,2021-10,2021-10-14,2021-11-03,52077.21,5.99
1106971614386004604,2021-09,2021-09-29,2021-10-18,49715.0,6.99
1368430815953333691,2021-09,2021-09-29,2021-10-29,43174.0,6.99
1368430815953333691,2021-10,2021-10-06,2021-11-05,43330.0,6.99
1368430815953333691,2021-10,2021-10-14,2021-11-16,46461.0,6.99
662944582644865942,2021-09,2021-09-29,2021-10-15,52194.5,8.99
662944582644865942,2021-10,2021-10-10,2021-11-01,57894.7,8.99
940214356651040716,2021-09,2021-09-29,2021-10-19,21127.55,6.99
3192341047315717823,2021-09,2021-09-29,2021-10-18,108921.0,5.99
5198904647759787695,2021-09,2021-09-29,2021-11-16,109550.0,8.99
5198904647759787695,2021-09,2021-09-30,2021-11-16,109550.0,8.99
1420529738304793615,2021-09,2021-09-29,2021-10-29,90488.0,5.99
1420529738304793615,2021-10,2021-10-13,2021-11-12,100895.4,5.99
1420529738304793615,2021-10,2021-10-15,2021-11-16,96966.0,5.99
4898797487317475277,2021-09,2021-09-29,2021-10-15,30790.8,6.99
7200509200540839533,2021-09,2021-09-30,2021-10-20,22556.45,6.99
7200509200540839533,2021-10,2021-10-07,2021-10-25,48686.96,6.99
7200509200540839533,2021-10,2021-10-10,2021-11-01,22754.25,6.99
7200509200540839533,2021-10,2021-10-10,2021-10-26,24383.48,6.99
7492389223353246125,2021-09,2021-09-30,2021-11-16,26696.5,6.99
287529573188507001,2021-09,2021-09-30,2021-10-18,103485.9,5.99
7395696797140470088,2021-09,2021-09-30,2021-10-18,62060.1,5.99
7395696797140470088,2021-10,2021-10-05,2021-10-25,69647.34,5.99
6532139198609901627,2021-09,2021-09-30,2021-10-18,33042.1,8.99
6532139198609901627,2021-10,2021-10-10,2021-10-26,206871.0,8.99
8255085612985072878,2021-09,2021-09-30,2021-10-18,260316.0,5.99
8255085612985072878,2021-10,2021-10-06,2021-10-25,260754.0,5.99
8255085612985072878,2021-10,2021-10-08,2021-10-25,259741.5,5.99
4675067298171588603,2021-09,2021-09-30,2021-11-03,45582.0,11.99
4675067298171588603,2021-10,2021-10-08,2021-11-24,22994.0,11.99
4675067298171588603,2021-10,2021-10-10,2021-11-17,22977.5,11.99
4675067298171588603,2021-10,2021-10-11,2021-11-17,48686.0,11.99
1210783884008131648,2021-09,2021-09-30,2021-10-19,83067.69,5.99
7968118679747232249,2021-09,2021-09-30,2021-10-25,6424.91,4.99
7968118679747232249,2021-10,2021-10-03,2021-10-28,782.4,4.99
7968118679747232249,2021-10,2021-10-05,2021-11-01,6105.31,4.99
3472934456083131714,2021-09,2021-09-30,2021-10-18,71625.85,6.99
3156852928909455203,2021-09,2021-09-30,2021-10-18,29499.9,6.99
3156852928909455203,2021-10,2021-10-04,2021-10-20,25431.75,6.99
3156852928909455203,2021-10,2021-10-06,2021-10-22,29644.9,6.99
3156852928909455203,2021-10,2021-10-14,2021-11-01,25971.75,6.99
6486277549325701534,2021-09,2021-09-30,2021-10-19,22474.0,11.99
6486277549325701534,2021-09,2021-09-30,2021-10-19,22428.0,11.99
6486277549325701534,2021-10,2021-10-03,2021-10-22,22464.5,11.99
6486277549325701534,2021-10,2021-10-12,2021-11-01,23868.5,11.99
6486277549325701534,2021-10,2021-10-14,2021-11-03,23914.5,11.99
1003144834589372198,2021-09,2021-09-30,2021-10-18,27674.8,11.99
1003144834589372198,2021-09,2021-09-30,2021-10-18,52392.0,11.99
1003144834589372198,2021-10,2021-10-04,2021-10-20,108607.75,11.99
1003144834589372198,2021-10,2021-10-10,2021-10-26,27634.8,11.99
1003144834589372198,2021-10,2021-10-10,2021-10-26,45015.68,11.99
1003144834589372198,2021-10,2021-10-10,2021-10-26,13206.0,11.99
1003144834589372198,2021-10,2021-10-15,2021-11-01,28649.8,11.99
410843023337872279,2021-09,2021-09-30,2021-10-18,66809.7,5.99
410843023337872279,2021-10,2021-10-05,2021-11-05,899.0,5.99
410843023337872279,2021-10,2021-10-14,2021-11-01,41144.15,5.99
410843023337872279,2021-10,2021-10-15,2021-11-03,24230.15,5.99
1430896989654626045,2021-09,2021-09-30,2021-10-18,286872.34,5.99
4986060939759481610,2021-09,2021-09-30,2021-11-08,107467.5,11.99
6394935036014530592,2021-09,2021-09-30,2021-10-18,172196.16,4.99
6394935036014530592,2021-10,2021-10-03,2021-10-19,141085.05,4.99
6394935036014530592,2021-10,2021-10-08,2021-10-25,101965.05,4.99
6394935036014530592,2021-10,2021-10-11,2021-10-29,182505.05,4.99
6394935036014530592,2021-10,2021-10-14,2021-11-01,149060.05,4.99
6394935036014530592,2021-10,2021-10-16,2021-11-05,149060.05,4.99
7848910047105468475,2021-09,2021-09-30,2021-11-16,43621.0,4.99
5795100045494475994,2021-09,2021-09-30,2021-11-01,69226.51,6.99
7818340804682162328,2021-09,2021-09-30,2021-10-18,48510.16,5.99
7818340804682162328,2021-10,2021-10-05,2021-11-05,999.0,5.99
5271966906483787417,2021-09,2021-09-30,2021-10-25,44462.0,4.99
5383359512938607117,2021-09,2021-09-30,2021-11-01,161115.5,4.99
2106875407768047316,2021-09,2021-09-30,2021-10-18,51412.0,8.99
2106875407768047316,2021-10,2021-10-05,2021-11-05,849.0,8.99
2106875407768047316,2021-10,2021-10-12,2021-10-28,51790.0,8.99
798425422240919854,2021-09,2021-09-30,2021-10-18,141022.63,4.99
798425422240919854,2021-10,2021-10-06,2021-10-22,132213.0,4.99
798425422240919854,2021-10,2021-10-15,2021-11-01,89902.65,4.99
3685376304786338340,2021-09,2021-09-30,2021-11-05,44790.0,8.99
3965955331400146488,2021-09,2021-09-30,2021-11-05,46463.0,11.99
7442192566700924647,2021-09,2021-09-30,2021-10-18,83368.2,6.99
7442192566700924647,2021-10,2021-10-03,2021-10-19,105291.5,6.99
7442192566700924647,2021-10,2021-10-04,2021-10-20,110755.43,6.99
7442192566700924647,2021-10,2021-10-05,2021-10-21,55771.8,6.99
7442192566700924647,2021-10,2021-10-06,2021-10-22,72423.39,6.99
7442192566700924647,2021-10,2021-10-14,2021-11-01,161121.6,6.99
7442192566700924647,2021-10,2021-10-15,2021-11-01,46677.6,6.99
2988042199057874759,2021-09,2021-09-30,2021-10-18,30421.15,6.99
2988042199057874759,2021-09,2021-09-30,2021-10-18,22963.7,6.99
2988042199057874759,2021-10,2021-10-10,2021-10-28,23261.23,6.99
2988042199057874759,2021-10,2021-10-14,2021-11-01,38594.1,6.99
521351744568531135,2021-09,2021-09-30,2021-10-18,54768.44,6.99
521351744568531135,2021-10,2021-10-03,2021-10-19,30822.19,6.99
6462952350255736003,2021-09,2021-09-30,2021-10-18,124553.8,4.99
6462952350255736003,2021-10,2021-10-10,2021-10-26,83184.1,4.99
8245393384938410770,2021-09,2021-09-30,2021-10-18,184362.6,5.99
8245393384938410770,2021-10,2021-10-07,2021-10-25,50853.6,5.99
8245393384938410770,2021-10,2021-10-07,2021-10-25,136742.4,5.99
8245393384938410770,2021-10,2021-10-11,2021-11-09,145948.8,5.99
8245393384938410770,2021-10,2021-10-13,2021-11-11,109258.6,5.99
7889351655716537527,2021-10,2021-10-01,2021-10-19,22073.72,5.99
3218226066162129945,2021-10,2021-10-01,2021-10-18,147024.4,5.99
3218226066162129945,2021-10,2021-10-05,2021-11-05,591.0,5.99
3750579377644235511,2021-10,2021-10-01,2021-10-18,85069.95,6.99
1617695035450525647,2021-10,2021-10-01,2021-10-18,109037.5,4.99
1617695035450525647,2021-10,2021-10-01,2021-10-18,257654.0,4.99
1617695035450525647,2021-10,2021-10-08,2021-10-25,138378.0,4.99
1617695035450525647,2021-10,2021-10-10,2021-10-26,130430.4,4.99
5448628641564935127,2021-10,2021-10-01,2021-10-18,58054.3,4.99
5448628641564935127,2021-10,2021-10-07,2021-10-25,82166.5,4.99
4935929591787890253,2021-10,2021-10-01,2021-10-25,92017.64,6.99
4935929591787890253,2021-10,2021-10-05,2021-11-05,961.0,6.99
6337915293429442229,2021-10,2021-10-01,2021-10-25,43998.0,8.99
15070048310374146,2021-10,2021-10-01,2021-10-26,290953.6,6.99
15070048310374146,2021-10,2021-10-10,2021-11-04,290953.6,6.99
2088532321693492263,2021-10,2021-10-01,2021-10-18,54388.35,6.99
5477900120643078645,2021-10,2021-10-01,2021-10-18,28439.1,6.99
5477900120643078645,2021-10,2021-10-05,2021-10-22,28689.15,6.99
2209806355660046187,2021-10,2021-10-01,2021-10-18,45727.9,8.99
2209806355660046187,2021-10,2021-10-03,2021-10-19,77714.8,8.99
5791518044186095039,2021-10,2021-10-01,2021-10-18,17877.48,4.99
1661240395903230676,2021-10,2021-10-01,2021-10-21,31131.89,4.99
1661240395903230676,2021-10,2021-10-03,2021-10-25,31131.89,4.99
843896882208504179,2021-10,2021-10-01,2021-11-01,4037.04,6.99
3682570285558758138,2021-10,2021-10-01,2021-10-16,41114.43,8.99
1667173444642500307,2021-10,2021-10-02,2021-10-19,108181.31,5.99
1998941557906036376,2021-10,2021-10-02,2021-10-19,78201.65,5.99
1998941557906036376,2021-10,2021-10-06,2021-10-22,50816.65,5.99
1998941557906036376,2021-10,2021-10-14,2021-11-01,51713.51,5.99
2290083177086946553,2021-10,2021-10-02,2021-10-19,46820.0,8.99
2290083177086946553,2021-10,2021-10-14,2021-11-01,64110.0,8.99
2290083177086946553,2021-10,2021-10-16,2021-11-03,24845.0,8.99
3632378524835692731,2021-10,2021-10-02,2021-10-21,76726.03,6.99
3632378524835692731,2021-10,2021-10-05,2021-11-05,974.1,6.99
6330043096034525408,2021-10,2021-10-02,2021-10-25,69956.88,8.99
6330043096034525408,2021-10,2021-10-05,2021-10-25,85876.44,8.99
6330043096034525408,2021-10,2021-10-05,2021-10-25,46806.64,8.99
6330043096034525408,2021-10,2021-10-07,2021-11-05,677.2,8.99
6330043096034525408,2021-10,2021-10-10,2021-11-01,46838.88,8.99
6330043096034525408,2021-10,2021-10-15,2021-11-04,5528.88,8.99
6330043096034525408,2021-10,2021-10-15,2021-11-04,49548.45,8.99
6330043096034525408,2021-10,2021-10-15,2021-11-04,24774.23,8.99
1235244772550233980,2021-10,2021-10-03,2021-10-25,27626.69,6.99
7176848230239877915,2021-10,2021-10-03,2021-10-20,28674.45,4.99
7176848230239877915,2021-10,2021-10-04,2021-10-21,28334.45,4.99
7176848230239877915,2021-10,2021-10-15,2021-11-01,24238.63,4.99
4183921942053157552,2021-10,2021-10-03,2021-10-25,59227.7,6.99
4183921942053157552,2021-10,2021-10-06,2021-11-01,22951.93,6.99
4183921942053157552,2021-10,2021-10-08,2021-11-03,22523.08,6.99
4110562609148185966,2021-10,2021-10-03,2021-11-03,3541.93,6.99
8733525963966339207,2021-10,2021-10-03,2021-10-25,51867.31,5.99
5029701292539093910,2021-10,2021-10-03,2021-10-19,77646.05,4.99
5029701292539093910,2021-10,2021-10-08,2021-10-25,52899.1,4.99
2025898153078562640,2021-10,2021-10-03,2021-11-03,40280.0,11.99
1115703227712697214,2021-10,2021-10-03,2021-10-20,29147.81,4.99
1115703227712697214,2021-10,2021-10-04,2021-10-25,82632.91,4.99
1115703227712697214,2021-10,2021-10-07,2021-10-28,23945.59,4.99
1115703227712697214,2021-10,2021-10-10,2021-10-28,29648.71,4.99
3724562776372632620,2021-10,2021-10-03,2022-01-24,170069.5,5.99
4537982850248578883,2021-10,2021-10-03,2021-10-19,22558.95,5.99
8843432852270832388,2021-10,2021-10-03,2021-10-25,22675.42,8.99
8843432852270832388,2021-10,2021-10-05,2021-11-05,899.0,8.99
8464809590757561185,2021-10,2021-10-03,2021-10-19,51209.45,6.99
8464809590757561185,2021-10,2021-10-08,2021-10-25,45918.7,6.99
3421433989501830226,2021-10,2021-10-03,2021-10-18,17984.4,4.99
6810366761249506182,2021-10,2021-10-03,2021-10-20,13736.38,8.99
851897122328714307,2021-10,2021-10-03,2021-10-19,32162.0,11.99
6784879562354696650,2021-10,2021-10-03,2021-10-20,68716.5,6.99
6784879562354696650,2021-10,2021-10-11,2021-10-27,144680.95,6.99
93982185886107798,2021-10,2021-10-03,2021-10-19,53181.5,5.99
93982185886107798,2021-10,2021-10-07,2021-10-25,30333.5,5.99
121658372387044248,2021-10,2021-10-03,2021-10-25,31925.88,8.99
121658372387044248,2021-10,2021-10-07,2021-10-27,32106.6,8.99
121658372387044248,2021-10,2021-10-10,2021-11-04,9110.45,8.99
5931905128207886847,2021-10,2021-10-04,2021-11-03,46556.0,5.99
1953058402621337677,2021-10,2021-10-04,2021-10-22,28517.35,11.99
1953058402621337677,2021-10,2021-10-13,2021-11-01,306570.0,11.99
1953058402621337677,2021-10,2021-10-14,2021-11-01,296351.0,11.99
8090492548102964782,2021-10,2021-10-04,2021-11-03,2525.71,5.99
5735794880899687600,2021-10,2021-10-04,2021-11-03,193491.0,6.99
5735794880899687600,2021-10,2021-10-07,2021-11-08,195075.0,6.99
5735794880899687600,2021-10,2021-10-07,2021-11-08,170024.0,6.99
7828430488099134389,2021-10,2021-10-04,2021-10-20,81570.0,5.99
7828430488099134389,2021-10,2021-10-07,2021-10-25,97494.7,5.99
7485107528960607346,2021-10,2021-10-04,2021-10-20,22568.9,4.99
7485107528960607346,2021-10,2021-10-06,2021-10-22,67164.1,4.99
7485107528960607346,2021-10,2021-10-14,2021-11-25,73597.02,4.99
7485107528960607346,2021-10,2021-10-14,2021-11-01,47055.2,4.99
3156580765759568020,2021-10,2021-10-04,2021-11-03,207913.2,5.99
6643358471662528195,2021-10,2021-10-04,2021-10-20,44572.8,4.99
5489089370448387505,2021-10,2021-10-04,2021-10-19,500.0,6.99
7719877724419004325,2021-10,2021-10-04,2021-10-29,22444.5,8.99
4858887739802767402,2021-10,2021-10-04,2021-10-20,64390.0,5.99
1069093308328204542,2021-10,2021-10-04,2021-10-22,30508.76,5.99
1069093308328204542,2021-10,2021-10-06,2021-10-25,22056.54,5.99
8292458529987016717,2021-10,2021-10-04,2021-10-20,115141.64,6.99
3423512048884192208,2021-10,2021-10-04,2021-10-29,45894.0,4.99
3423512048884192208,2021-10,2021-10-14,2021-11-08,24397.51,4.99
8918635099296971351,2021-10,2021-10-04,2021-11-05,46263.9,5.99
4187591029730357479,2021-10,2021-10-04,2021-10-26,288540.0,4.99
4187591029730357479,2021-10,2021-10-10,2021-11-01,288540.0,4.99
1129657311668961746,2021-10,2021-10-04,2021-10-27,13474.62,4.99
6122719618012473549,2021-10,2021-10-05,2021-11-05,765.0,4.99
7236776406341522879,2021-10,2021-10-05,2021-10-21,56380.0,8.99
6547707428090179960,2021-10,2021-10-05,2021-10-21,29796.75,5.99
6547707428090179960,2021-10,2021-10-05,2021-10-21,28796.75,5.99
6547707428090179960,2021-10,2021-10-13,2021-10-29,118277.0,5.99
8248484932270772248,2021-10,2021-10-05,2021-10-25,23781.19,5.99
8248484932270772248,2021-10,2021-10-12,2021-10-28,78816.58,5.99
5752688018135006198,2021-10,2021-10-05,2021-11-05,999.0,4.99
5752688018135006198,2021-10,2021-10-10,2021-10-26,22694.15,4.99
2191990606593345695,2021-10,2021-10-05,2021-11-04,186333.0,6.99
2191990606593345695,2021-10,2021-10-07,2021-11-08,186333.0,6.99
2191990606593345695,2021-10,2021-10-10,2021-11-09,57337.2,6.99
4641659186059167709,2021-10,2021-10-05,2021-11-05,1182.0,6.99
8400764778654490278,2021-10,2021-10-05,2021-11-05,945.6,4.99
8400764778654490278,2021-10,2021-10-16,2021-11-08,114084.58,4.99
2759416556905651870,2021-10,2021-10-05,2021-10-28,4239.45,6.99
7206599058451025691,2021-10,2021-10-05,2021-11-01,134097.0,4.99
1036256411320325774,2021-10,2021-10-05,2021-10-26,201919.5,4.99
1036256411320325774,2021-10,2021-10-14,2021-11-03,90470.0,4.99
5162621729453966204,2021-10,2021-10-05,2021-11-10,22986.0,6.99
5162621729453966204,2021-10,2021-10-11,2021-11-17,24551.5,6.99
3660744270380078352,2021-10,2021-10-05,2021-11-05,827.4,6.99
3660744270380078352,2021-10,2021-10-10,2021-10-28,154332.1,6.99
1273229638516517354,2021-10,2021-10-05,2021-10-21,44034.47,6.99
1467843186411742274,2021-10,2021-10-05,2021-10-21,25769.8,5.99
1467843186411742274,2021-10,2021-10-07,2021-10-25,84166.95,5.99
3571198145319411787,2021-10,2021-10-05,2021-10-21,22686.0,6.99
2310272650667756227,2021-10,2021-10-05,2021-10-25,890.05,6.99
3161361581909316305,2021-10,2021-10-05,2021-11-05,524.8,6.99
3161361581909316305,2021-10,2021-10-14,2021-11-01,29527.29,6.99
5855956854975734380,2021-10,2021-10-05,2021-11-05,999.0,5.99
5855956854975734380,2021-10,2021-10-16,2021-11-08,125536.24,5.99
4556737702757145073,2021-10,2021-10-05,2021-11-05,1058.94,5.99
5799279645678609726,2021-10,2021-10-06,2021-10-25,57162.18,5.99
5732713959930509093,2021-10,2021-10-06,2021-10-22,21452.0,8.99
1002362614649347438,2021-10,2021-10-06,2021-11-22,22394.89,5.99
1002362614649347438,2021-10,2021-10-06,2021-11-22,30812.09,5.99
8163895533020293251,2021-10,2021-10-06,2021-11-01,467.78,4.99
8163895533020293251,2021-10,2021-10-06,2021-11-01,6224.11,4.99
8163895533020293251,2021-10,2021-10-07,2021-11-01,4466.51,4.99
2768068015169423097,2021-10,2021-10-06,2021-11-01,45232.0,5.99
2768068015169423097,2021-10,2021-10-11,2021-11-05,47963.0,5.99
3195023578711095555,2021-10,2021-10-06,2021-10-25,121707.0,5.99
5369576709077493659,2021-10,2021-10-06,2021-10-22,49957.3,6.99
5369576709077493659,2021-10,2021-10-07,2021-10-26,154632.1,6.99
1997130697107291654,2021-10,2021-10-06,2021-11-04,86452.0,4.99
7665801401860589626,2021-10,2021-10-07,2021-10-25,122088.86,6.99
1028630885537616736,2021-10,2021-10-07,2021-10-25,52495.59,11.99
1028630885537616736,2021-10,2021-10-14,2021-11-01,23315.0,11.99
1269153452773908541,2021-10,2021-10-07,2021-10-25,89639.83,6.99
6100972975033180377,2021-10,2021-10-07,2021-10-25,18417.64,6.99
8080988579391900405,2021-10,2021-10-07,2021-10-29,30399.61,6.99
8080988579391900405,2021-10,2021-10-13,2021-11-04,31405.62,6.99
8080988579391900405,2021-10,2021-10-15,2021-11-08,62811.24,6.99
7719481195372677540,2021-10,2021-10-07,2021-10-25,123551.75,8.99
2032592272238235730,2021-10,2021-10-07,2021-10-25,30754.2,6.99
2032592272238235730,2021-10,2021-10-13,2021-11-01,63988.4,6.99
89342157110910412,2021-10,2021-10-07,2021-11-08,22849.5,5.99
6012031176108922616,2021-10,2021-10-07,2021-10-25,32207.6,5.99
6012031176108922616,2021-10,2021-10-10,2021-10-26,83586.79,5.99
6012031176108922616,2021-10,2021-10-15,2021-11-01,91355.9,5.99
7501763663852779083,2021-10,2021-10-07,2021-11-05,88546.0,6.99
503021894071666233,2021-10,2021-10-07,2021-11-16,48792.0,4.99
503021894071666233,2021-10,2021-10-10,2021-11-16,73188.0,4.99
503021894071666233,2021-10,2021-10-14,2021-11-19,77434.5,4.99
3118683330911759410,2021-10,2021-10-07,2021-10-29,138736.79,5.99
3118683330911759410,2021-10,2021-10-10,2021-11-04,78487.62,5.99
7779268298304613772,2021-10,2021-10-07,2021-10-26,71838.6,5.99
7779268298304613772,2021-10,2021-10-08,2021-10-25,54812.4,5.99
7779268298304613772,2021-10,2021-10-10,2021-11-01,44346.47,5.99
7779268298304613772,2021-10,2021-10-10,2021-11-03,100397.57,5.99
7779268298304613772,2021-10,2021-10-15,2021-11-04,58009.85,5.99
5303720405946805990,2021-10,2021-10-07,2021-10-29,59012.89,5.99
6521201759558790083,2021-10,2021-10-08,2021-11-08,23581.0,5.99
6521201759558790083,2021-10,2021-10-10,2021-11-09,70177.49,5.99
717981637594591016,2021-10,2021-10-08,2021-10-25,67552.0,11.99
2973474340148068982,2021-10,2021-10-08,2021-11-03,726.23,4.99
8684964138237894839,2021-10,2021-10-08,2021-11-16,22173.0,5.99
7041489327620930099,2021-10,2021-10-08,2021-10-25,30239.8,4.99
3447213159487287154,2021-10,2021-10-08,2021-10-25,66760.5,4.99
3447213159487287154,2021-10,2021-10-11,2021-10-28,109567.4,4.99
5225029212547588718,2021-10,2021-10-08,2021-10-26,95391.95,5.99
1735718258017802778,2021-10,2021-10-09,2021-10-26,22072.35,5.99
1735718258017802778,2021-10,2021-10-11,2021-10-27,96831.6,5.99
2550506309527280168,2021-10,2021-10-10,2021-11-04,204309.0,5.99
2550506309527280168,2021-10,2021-10-10,2021-11-05,190688.4,5.99
5376084855227654309,2021-10,2021-10-10,2021-11-12,46066.0,8.99
5376084855227654309,2021-10,2021-10-13,2021-11-12,48497.0,8.99
165658847908185334,2021-10,2021-10-10,2021-11-09,43994.0,6.99
4527499691197377217,2021-10,2021-10-10,2021-10-28,106143.85,5.99
8535586342375301953,2021-10,2021-10-10,2021-10-28,45424.24,6.99
3970572142453508637,2021-10,2021-10-10,2021-11-24,23965.1,6.99
5200455618694210402,2021-10,2021-10-10,2021-10-26,73050.0,5.99
7595945751692012281,2021-10,2021-10-10,2021-11-01,82530.49,4.99
3283662016127058429,2021-10,2021-10-10,2021-10-27,30798.78,5.99
3248432590399829766,2021-10,2021-10-10,2021-10-29,50710.41,8.99
